trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
20250623,BSE,5467294104.0,770104647.0,2299711886.0,895029.0,10499.0,5468189133.0,67069.0
20250620,SZSE,884529552659.0,46378216234.0,50411185039.0,3358589499.0,13817078.0,887888142158.0,646028305.0
20250620,SSE,911053174880.0,37655134844.0,41835871482.0,8174403547.0,61012990.0,919227578427.0,2030036611.0
20250620,BSE,5365234274.0,543210252.0,2081356240.0,705299.0,5200.0,5365939573.0,61770.0
20250619,SZSE,888516100254.0,59414331770.0,62061654217.0,3411379547.0,21933856.0,891927479801.0,657066318.0
20250619,SSE,915255863687.0,48415556506.0,53161319879.0,8278758667.0,62083895.0,923534622354.0,2050719211.0
20250619,BSE,5407954304.0,726085605.0,2296855790.0,885057.0,2997.0,5408839361.0,71567.0
20250618,SZSE,891176609709.0,58324117750.0,57007433788.0,3495359118.0,33275620.0,894671968827.0,654963242.0
20250618,SSE,920011904287.0,45403094210.0,45366818185.0,8496734325.0,47756568.0,928508638612.0,2096423683.0
20250618,BSE,5470698283.0,784853157.0,2301916369.0,850192.0,0.0,5471548475.0,69799.0
20250617,SZSE,889874196834.0,57586679910.0,55878853699.0,3491738725.0,11615433.0,893365935559.0,637049195.0
20250617,SSE,919989046739.0,53836755172.0,50108991494.0,8526474908.0,51516125.0,928515521647.0,2104526828.0
20250617,BSE,5456528819.0,793074165.0,2298894649.0,964827.0,0.0,5457493646.0,74735.0
20250616,SZSE,888190590524.0,57607557671.0,55429345283.0,3582977138.0,12803387.0,891773567662.0,645199695.0
20250616,SSE,916289694734.0,49532098489.0,46219141936.0,8694745051.0,65409812.0,924984439785.0,2115518280.0
20250616,BSE,5568236684.0,823501079.0,2375695220.0,1006438.0,2434.0,5569243122.0,78935.0
20250613,SZSE,886027798974.0,62098390883.0,64328614712.0,3554820382.0,17868591.0,889582619356.0,645060192.0
20250613,SSE,912955300781.0,52193384904.0,54356782991.0,8717096796.0,75772699.0,921672397577.0,2122999920.0
20250613,BSE,5442027001.0,864892380.0,2383481918.0,933421.0,5619.0,5442960422.0,76601.0
20250612,SZSE,888290800437.0,60004991235.0,59428592501.0,3596780262.0,12443540.0,891887580699.0,642381915.0
20250612,SSE,915167037266.0,52325060614.0,50497556239.0,8738910274.0,47688351.0,923905947540.0,2095934278.0
20250612,BSE,5530521079.0,870298623.0,2428829286.0,1054966.0,0.0,5531576045.0,74768.0
20250611,SZSE,887729408039.0,59887782213.0,59038270352.0,3612192305.0,20723375.0,891341600344.0,645574487.0
20250611,SSE,913354209893.0,52450507897.0,51369415963.0,8705098242.0,53555139.0,922059308135.0,2086503664.0
20250611,BSE,5516530148.0,755790705.0,2288687323.0,1053600.0,100.0,5517583748.0,71767.0
20250610,SZSE,886901530213.0,68035695222.0,67982505735.0,3564115903.0,26689195.0,890465646116.0,636863412.0
20250610,SSE,912341653816.0,57764340159.0,56785555759.0,8651809137.0,46366616.0,920993462953.0,2089449707.0
20250610,BSE,5534402849.0,949684645.0,2535281467.0,1084184.0,4900.0,5535487033.0,76567.0
20250609,SZSE,886872512043.0,63369367856.0,60198607460.0,3595334942.0,12725596.0,890467846985.0,629040496.0
20250609,SSE,911410866748.0,54545457089.0,50390867428.0,8673571487.0,39074386.0,920084438235.0,2082134201.0
20250609,BSE,5573229802.0,815683990.0,2443130442.0,1069228.0,2500.0,5574299030.0,71667.0
20250606,SZSE,883730118683.0,53216073403.0,54026897934.0,3592510809.0,15072399.0,887322629492.0,645178162.0
20250606,SSE,907272972139.0,43157423860.0,45350259150.0,8593348281.0,53459694.0,915866320420.0,2089492510.0
20250606,BSE,5406101797.0,618228617.0,2217198878.0,980110.0,618.0,5407081907.0,69785.0
20250605,SZSE,884563195330.0,63745919225.0,61331138812.0,3623125665.0,19170833.0,888186320995.0,643739187.0
20250605,SSE,909498147688.0,50219630609.0,48232490594.0,8530358676.0,77608324.0,918028506364.0,2069887551.0
20250605,BSE,5463787636.0,722704471.0,2288781637.0,997788.0,0.0,5464785424.0,70005.0
20250604,SZSE,882006626182.0,54122283378.0,52831308028.0,3617535857.0,16238150.0,885624162039.0,640619605.0
20250604,SSE,907551168910.0,43849491785.0,42821188272.0,8359277707.0,59653955.0,915910446617.0,2029650017.0
20250604,BSE,5368444245.0,614654350.0,2200820144.0,1082222.0,0.0,5369526467.0,76681.0
20250603,SZSE,880755982293.0,49833179601.0,47811241283.0,3572835700.0,15442673.0,884328817993.0,635706894.0
20250603,SSE,906539733658.0,43831595154.0,42331506603.0,8226185192.0,39292694.0,914765918850.0,1998966856.0
20250603,BSE,5392583027.0,590700653.0,2188249673.0,1124875.0,12286.0,5393707902.0,78298.0
20250530,SZSE,878775418277.0,50110241346.0,54942707344.0,3527022745.0,24112715.0,882302441022.0,633148364.0
20250530,SSE,905065691813.0,40859028032.0,44164317829.0,8182806726.0,75186345.0,913248498539.0,2013179914.0
20250530,BSE,5395150539.0,598991691.0,2199759420.0,803093.0,0.0,5395953632.0,66012.0
20250529,SZSE,883643034051.0,55762703334.0,55489883884.0,3579615302.0,17128242.0,887222649353.0,628849928.0
20250529,SSE,908382726705.0,47502888017.0,49086515658.0,8209656018.0,42325546.0,916592382723.0,1985050432.0
20250529,BSE,5554124518.0,745746049.0,2413180343.0,1014384.0,616.0,5555138902.0,77299.0
20250528,SZSE,883230797386.0,44351185291.0,43762219569.0,3544031468.0,12265630.0,886774828854.0,625917062.0
20250528,SSE,909986392086.0,35422909185.0,35652850155.0,8264348222.0,51915382.0,918250740308.0,2031887007.0
20250528,BSE,5490747212.0,602754289.0,2309998096.0,992502.0,0.0,5491739714.0,76683.0
20250527,SZSE,882693489766.0,44710808691.0,42591136570.0,3569531793.0,20321642.0,886263021559.0,630954462.0
20250527,SSE,910228044137.0,41393311924.0,39113254727.0,8241999591.0,40903048.0,918470043728.0,2010057667.0
20250527,BSE,5499244843.0,604431818.0,2285649097.0,1098579.0,17000.0,5500343422.0,79883.0
20250526,SZSE,880600246125.0,44967485350.0,42783117039.0,3583626443.0,13108471.0,884183872568.0,627378842.0
20250526,SSE,907963207363.0,39176847072.0,36678541096.0,8254069231.0,38795934.0,916217276594.0,2021078258.0
20250526,BSE,5455766237.0,614411251.0,2329939790.0,745935.0,19581.0,5456512172.0,62883.0
20250523,SZSE,878406384455.0,49702840561.0,55021861807.0,3641829174.0,20563306.0,882048213629.0,636993231.0
20250523,SSE,905471558442.0,46293778603.0,48345192215.0,8365742275.0,41336004.0,913837300717.0,2029314859.0
20250523,BSE,5448065782.0,610529153.0,2358687572.0,736018.0,3651.0,5448801800.0,47119.0
20250522,SZSE,883772025433.0,47990209446.0,48945593802.0,3681764079.0,12914084.0,887453789512.0,635352394.0
20250522,SSE,907535824938.0,42697696444.0,43818609387.0,8471463200.0,40027954.0,916007288138.0,2031765936.0
20250522,BSE,5546523693.0,968526683.0,2752964233.0,640414.0,2466.0,5547164107.0,45215.0
20250521,SZSE,884744555438.0,52664226894.0,53515942051.0,3692688837.0,13271253.0,888437244275.0,642761760.0
20250521,SSE,908672788726.0,45123625987.0,46004821175.0,8531923242.0,44391460.0,917204711968.0,2050470784.0
20250521,BSE,5541664018.0,1008253301.0,2809730576.0,749185.0,0.0,5542413203.0,45843.0
20250520,SZSE,885610904227.0,56090845901.0,53818821873.0,3678961188.0,18539708.0,889289865415.0,644296602.0
20250520,SSE,909602494527.0,43863995066.0,43905953944.0,8417228699.0,60121134.0,918019723226.0,2036360832.0
20250520,BSE,5529790652.0,1148453983.0,3093397414.0,811602.0,10283.0,5530602254.0,51926.0
20250519,SZSE,883367155463.0,47761234275.0,46532441361.0,3602112726.0,18305780.0,886969268189.0,638017563.0
20250519,SSE,909657468124.0,42283935722.0,40025945132.0,8274438702.0,103246787.0,917931906826.0,2013010375.0
20250519,BSE,5429285383.0,828866461.0,2757178124.0,687423.0,10865.0,5429972806.0,47143.0
20250516,SZSE,882054525694.0,49728999967.0,50678313414.0,3564426968.0,18918400.0,885618952662.0,629183315.0
20250516,SSE,907427084606.0,43483450631.0,44388170117.0,8032718566.0,50477843.0,915459803172.0,1937653843.0
20250516,BSE,5375060573.0,814919151.0,2720166716.0,626787.0,1684.0,5375687360.0,41812.0
20250515,SZSE,882977081042.0,53534403676.0,55211229557.0,3590596130.0,16409134.0,886567677172.0,623708834.0
20250515,SSE,908349137943.0,47105114301.0,48243080408.0,8172820508.0,61152200.0,916521958451.0,1944948570.0
20250515,BSE,5413178605.0,838065351.0,2708828005.0,799612.0,32400.0,5413978217.0,68278.0
20250514,SZSE,884683687844.0,66573293862.0,65297031466.0,3670650104.0,21170481.0,888354337948.0,626731784.0
20250514,SSE,909505314379.0,57930168446.0,57981875678.0,8304628559.0,66921564.0,917809942938.0,1951705044.0
20250514,BSE,5361565469.0,842119884.0,2570684625.0,536601.0,6400.0,5362102070.0,36278.0
20250513,SZSE,883393473577.0,64730703605.0,63221809918.0,3619578073.0,14091780.0,887013051650.0,620131674.0
20250513,SSE,909632087491.0,51608374574.0,51699658012.0,8203735513.0,72845974.0,917835823004.0,1953004205.0
20250513,BSE,5378152391.0,833459955.0,2432861812.0,668436.0,35342.0,5378820827.0,52220.0
20250512,SZSE,881979306695.0,67998051359.0,64048325814.0,3599776942.0,18334584.0,885579083637.0,622656467.0
20250512,SSE,909791926143.0,54943035756.0,54284980047.0,8092713389.0,56501642.0,917884639532.0,1917252739.0
20250512,BSE,5288546676.0,915225845.0,2272848826.0,540532.0,8999.0,5289087208.0,26877.0
20250509,SZSE,878056099621.0,55374816733.0,57919506977.0,3571045015.0,13774300.0,881627144636.0,668823813.0
20250509,SSE,909217878305.0,45842570881.0,47751910302.0,7993960955.0,66930643.0,917211839260.0,1952089423.0
20250509,BSE,5171722175.0,696314628.0,1866140917.0,423682.0,0.0,5172145857.0,17878.0
20250508,SZSE,880738314623.0,64189418261.0,64339902156.0,3622801100.0,27393745.0,884361115723.0,668354303.0
20250508,SSE,911157862069.0,51393706214.0,51342392675.0,7986207629.0,67795171.0,919144069698.0,1927674798.0
20250508,BSE,5249104749.0,777217130.0,1927266478.0,673297.0,0.0,5249778046.0,47877.0
20250507,SZSE,880929314869.0,73512773461.0,69253601852.0,3563387074.0,18202100.0,884492701943.0,654170791.0
20250507,SSE,911175339517.0,62490825129.0,59478031426.0,7888307915.0,61482064.0,919063647432.0,1928230488.0
20250507,BSE,5188752285.0,935034469.0,1971088119.0,675328.0,15854.0,5189427613.0,47877.0
20250506,SZSE,876713127710.0,67291154395.0,58992549728.0,3489019005.0,21216220.0,880202146715.0,654467687.0
20250506,SSE,908236842318.0,57348751501.0,51395953312.0,7780283264.0,59050489.0,916017125582.0,1923518258.0
20250506,BSE,5123649871.0,807019241.0,1860611879.0,609733.0,1178.0,5124259604.0,33023.0
20250430,SZSE,868357751845.0,50362196584.0,57551049765.0,3311325348.0,9675719.0,871669077193.0,642949024.0
20250430,SSE,902297294171.0,47513823797.0,55652583220.0,7478607804.0,52548589.0,909775901975.0,1928160494.0
20250430,BSE,5037443011.0,579663792.0,1645337598.0,640508.0,17645.0,5038083519.0,36345.0
20250429,SZSE,875644286412.0,44455984095.0,45619715452.0,3383360033.0,15022541.0,879027646445.0,655586125.0
20250429,SSE,910476190696.0,42435442875.0,42398298800.0,7562000144.0,52345781.0,918038190840.0,1940830031.0
20250429,BSE,5205472872.0,496147766.0,1585902951.0,468832.0,1000.0,5205941704.0,20600.0
20250428,SZSE,876839715520.0,45440355721.0,44842320147.0,3429883202.0,17103800.0,880269598722.0,657448760.0
20250428,SSE,910621691549.0,44400037735.0,43700938811.0,7701073161.0,68635393.0,918322764710.0,2012272048.0
20250428,BSE,5215017221.0,495775056.0,1561787080.0,704157.0,13500.0,5215721378.0,40900.0
20250425,SZSE,876263257057.0,52857358722.0,54968787251.0,3450816660.0,15242075.0,879714073717.0,664970635.0
20250425,SSE,909951876584.0,45912428943.0,49168616763.0,7704831867.0,38725651.0,917656708451.0,2040767362.0
20250425,BSE,5257002174.0,544038605.0,1602104366.0,501701.0,0.0,5257503875.0,36500.0
20250424,SZSE,878304578320.0,51432519596.0,52892823274.0,3502591543.0,16568418.0,881807169863.0,671742821.0
20250424,SSE,913255772009.0,42007348299.0,43554432048.0,7869330873.0,57415993.0,921125102882.0,2110587328.0
20250424,BSE,5313562132.0,763250783.0,1848495439.0,915154.0,2550.0,5314477286.0,74102.0
20250423,SZSE,879674917303.0,61361874098.0,59572577033.0,3518326975.0,15322998.0,883193244278.0,675144744.0
20250423,SSE,914825452131.0,51522544999.0,51212102897.0,7831450388.0,35887766.0,922656902519.0,2086966973.0
20250423,BSE,5288969018.0,850176880.0,1925051889.0,894402.0,5900.0,5289863420.0,71552.0
20250422,SZSE,877903268809.0,49700153839.0,48107265314.0,3484978920.0,17330844.0,881388247729.0,675475157.0
20250422,SSE,914550232887.0,44912903257.0,47071766527.0,7946903343.0,64090206.0,922497136230.0,2125485186.0
20250422,BSE,5309358414.0,782903802.0,1853066943.0,1049761.0,13850.0,5310408175.0,74600.0
20250421,SZSE,876321389242.0,50403873400.0,47899167414.0,3474782529.0,25688128.0,879796171771.0,673275959.0
20250421,SSE,916757890120.0,45790771111.0,42665338730.0,7838193327.0,63861963.0,924596083447.0,2093762247.0
20250421,BSE,5363118824.0,855275873.0,1938157367.0,852352.0,18400.0,5363971176.0,61650.0
20250418,SZSE,873793563164.0,39379944944.0,42291151751.0,3382570732.0,16367055.0,877176133896.0,663987962.0
20250418,SSE,913644906996.0,35926650820.0,39169942231.0,7741536987.0,111921384.0,921386443983.0,2085510684.0
20250418,BSE,5276186037.0,883153645.0,1971134574.0,769358.0,21298.0,5276955395.0,52100.0
20250417,SZSE,876721032710.0,41936988253.0,43255763241.0,3515898003.0,16315598.0,880236930713.0,717653135.0
20250417,SSE,916979946296.0,44123647919.0,46284243992.0,7752806362.0,49996551.0,924732752658.0,2071120684.0
20250417,BSE,5295797527.0,799931516.0,1872463310.0,701375.0,400.0,5296498902.0,49202.0
20250416,SZSE,878006455145.0,44989419890.0,46901002708.0,3509361945.0,21580403.0,881515817090.0,736462274.0
20250416,SSE,919159004275.0,45013705649.0,48171053369.0,7840287938.0,67662704.0,926999292213.0,2128802413.0
20250416,BSE,5243869495.0,645342852.0,1723134782.0,934782.0,7100.0,5244804277.0,67100.0
20250415,SZSE,879931802411.0,45396210120.0,44593584719.0,3541393600.0,33265838.0,883473196011.0,731424395.0
20250415,SSE,922346969118.0,44319971140.0,44695041942.0,7878874375.0,58123912.0,930225843493.0,2136686661.0
20250415,BSE,5309934372.0,823442204.0,1911950286.0,872024.0,0.0,5310806396.0,60500.0
20250414,SZSE,879114105339.0,59943317000.0,59104228336.0,3532437874.0,23094000.0,882646543213.0,720392343.0
20250414,SSE,922753835196.0,57952407994.0,53385359486.0,7861791225.0,106200893.0,930615626421.0,2138910705.0
20250414,BSE,5229581208.0,914813256.0,2007271138.0,906002.0,21400.0,5230487210.0,62100.0
20250411,SZSE,874860732976.0,61444896340.0,62941099907.0,3455116414.0,20699820.0,878315849390.0,713574181.0
20250411,SSE,918221823420.0,62309160472.0,64795559098.0,7557579540.0,58188732.0,925779402960.0,2071463432.0
20250411,BSE,5198517516.0,1020817053.0,2102271027.0,672382.0,0.0,5199189898.0,44700.0
20250410,SZSE,876337391176.0,73376794923.0,72122105578.0,3482100478.0,26282587.0,879819491654.0,716242486.0
20250410,SSE,920719496266.0,72459470914.0,71060405253.0,7564150459.0,141430997.0,928283646725.0,2102159616.0
20250410,BSE,5254805134.0,1313213932.0,2378685165.0,949465.0,14400.0,5255754599.0,80500.0
20250409,SZSE,875091824068.0,69060944241.0,72901637861.0,3410215011.0,39842569.0,878502039079.0,723147803.0
20250409,SSE,919376233259.0,73647795572.0,75603256202.0,7237712208.0,122001637.0,926613945467.0,2031381619.0
20250409,BSE,5087749024.0,875370387.0,1929161422.0,728146.0,12600.0,5088477170.0,66100.0
20250408,SZSE,878946276207.0,56781398012.0,76969745916.0,3364246468.0,51365496.0,882310522675.0,721635063.0
20250408,SSE,921356014088.0,59243153925.0,77500723596.0,7162980259.0,172015912.0,928518994347.0,2056670409.0
20250408,BSE,5073777556.0,555818188.0,1630880069.0,672857.0,1515.0,5074450413.0,67900.0
20250407,SZSE,899172891464.0,60946797249.0,89450166725.0,3275823022.0,42445871.0,902448714486.0,710581528.0
20250407,SSE,939658581632.0,68729211346.0,87808838036.0,6803925316.0,112642760.0,946462506948.0,1976738632.0
20250407,BSE,5162029463.0,560600487.0,1716025050.0,803346.0,59000.0,5162832809.0,78985.0
20250403,SZSE,927729617671.0,50985186355.0,55171992937.0,3616548467.0,66708520.0,931346166138.0,711201368.0
20250403,SSE,958806215111.0,50316600334.0,54866683041.0,7531452299.0,58987559.0,966337667410.0,2023375449.0
20250403,BSE,5421558950.0,477714423.0,1645115062.0,409704.0,450.0,5421968654.0,21435.0
20250402,SZSE,931932282904.0,43482041481.0,44036722604.0,3628968646.0,14005888.0,935561251550.0,665376152.0
20250402,SSE,963373933304.0,42910966375.0,44436232233.0,7604838679.0,34974639.0,970978771983.0,2028479726.0
20250402,BSE,5471504447.0,430059362.0,1605554448.0,699041.0,4036.0,5472203488.0,45221.0
20250401,SZSE,932399031312.0,48627807382.0,51271369615.0,3641964105.0,20751373.0,936040995417.0,664943002.0
20250401,SSE,964915147379.0,51565138671.0,53665405403.0,7594645817.0,87454163.0,972509793196.0,2036413111.0
20250401,BSE,5484552764.0,509034815.0,1666948804.0,866599.0,3000.0,5485419363.0,52185.0
20250331,SZSE,935053700961.0,51988819431.0,55507445891.0,3630495905.0,18191960.0,938684196866.0,659760189.0
20250331,SSE,967026910148.0,53671295584.0,53845936637.0,7476693793.0,56223472.0,974503603941.0,1989318520.0
20250331,BSE,5481848416.0,508304830.0,1674338265.0,815080.0,15054.0,5482663496.0,49185.0
20250328,SZSE,938594602728.0,50248798536.0,52863010220.0,3659863287.0,27862530.0,942254466015.0,662016388.0
20250328,SSE,967213232779.0,49000650491.0,50111391459.0,7470481196.0,42520602.0,974683713975.0,2001685702.0
20250328,BSE,5515700166.0,584575355.0,1742366589.0,730459.0,24505.0,5516430625.0,47836.0
20250327,SZSE,941226045122.0,53723378941.0,56086327789.0,3700375957.0,16571600.0,944926421079.0,650839321.0
20250327,SSE,968417545674.0,51135301340.0,52174577178.0,7663100195.0,58001853.0,976080645869.0,2026293651.0
20250327,BSE,5541823471.0,682787185.0,1846612881.0,713543.0,20000.0,5542537014.0,41385.0
20250326,SZSE,943420994775.0,52666614151.0,52488972532.0,3687752302.0,15552324.0,947108747077.0,649251751.0
20250326,SSE,969473222868.0,49500796463.0,48960234324.0,7615840734.0,49237687.0,977089063602.0,2010688128.0
20250326,BSE,5514976179.0,608682681.0,1795405190.0,694234.0,11500.0,5515670413.0,40985.0
20250325,SZSE,943293889558.0,57467277986.0,59292701598.0,3693780932.0,18628096.0,946987670490.0,656641965.0
20250325,SSE,968943026169.0,52428688528.0,53257362491.0,7653780592.0,79283282.0,976596806761.0,2011502540.0
20250325,BSE,5509695565.0,649532298.0,1814338384.0,753678.0,10712.0,5510449243.0,49485.0
20250324,SZSE,945136119972.0,64489063402.0,68336977277.0,3712800479.0,21292367.0,948848920451.0,656092744.0
20250324,SSE,969786080222.0,57074892321.0,58929265232.0,7541942269.0,59551606.0,977328022491.0,1971349007.0
20250324,BSE,5532969402.0,552425443.0,1702972613.0,680260.0,20388.0,5533649662.0,38773.0
20250321,SZSE,948858800539.0,72083079355.0,80854560985.0,3691436308.0,15181571.0,952550236847.0,650701800.0
20250321,SSE,971655569946.0,64818227748.0,70067194074.0,7587577611.0,43474260.0,979243147557.0,1997206721.0
20250321,BSE,5625765295.0,705021955.0,1853894054.0,558273.0,3412.0,5626323568.0,38163.0
20250320,SZSE,957546286983.0,73562951659.0,73278672677.0,3755011358.0,13204795.0,961301298341.0,660447522.0
20250320,SSE,976925908288.0,62244994431.0,60295973581.0,7858725646.0,42294868.0,984784633934.0,2037681027.0
20250320,BSE,5783467083.0,896408612.0,2027642130.0,801228.0,16039.0,5784268311.0,65788.0
20250319,SZSE,957276596765.0,79118767288.0,79065586517.0,3817851811.0,23753389.0,961094448576.0,663416558.0
20250319,SSE,974998389156.0,61257317822.0,61078857950.0,8009325780.0,40990225.0,983007714936.0,2059067883.0
20250319,BSE,5867077213.0,1151435297.0,2285296728.0,898357.0,16910.0,5867975570.0,62661.0
20250318,SZSE,957203594763.0,86716598781.0,82085701065.0,3863550980.0,18025600.0,961067145743.0,673697635.0
20250318,SSE,974837417875.0,66658461032.0,63108745568.0,8067587178.0,44274870.0,982905005053.0,2075404485.0
20250318,BSE,5832080479.0,1243543166.0,2429625249.0,763262.0,8088.0,5832843741.0,51251.0
20250317,SZSE,952548775662.0,85642045347.0,77085356987.0,3870542036.0,15549142.0,956419317698.0,689187733.0
20250317,SSE,971314793092.0,68176130429.0,64578018442.0,8277178377.0,84763225.0,979591971469.0,2138226821.0
20250317,BSE,5765616581.0,1340818915.0,2522748434.0,661962.0,6912.0,5766278543.0,43163.0
20250314,SZSE,944101521081.0,96863034464.0,95278520529.0,3955416225.0,21582690.0,948056937306.0,696135236.0
20250314,SSE,967761631056.0,83499682377.0,83871155174.0,8216816871.0,86024978.0,975978447927.0,2114737777.0
20250314,BSE,5623806355.0,1349253137.0,2532012892.0,639604.0,6500.0,5624445959.0,41751.0
20250313,SZSE,942531829263.0,82662550995.0,86042583789.0,3877509956.0,19983772.0,946409339219.0,696300635.0
20250313,SSE,968166630947.0,67033145026.0,69778187887.0,8112412959.0,60395209.0,976279043906.0,2132695639.0
20250313,BSE,5550229895.0,1043859607.0,2242336972.0,616329.0,5500.0,5550846224.0,40751.0
20250312,SZSE,945922959832.0,96921388927.0,90417358881.0,3926757562.0,17853205.0,949849717394.0,697533812.0
20250312,SSE,970925278485.0,73984217204.0,68844467656.0,8174331622.0,64688871.0,979099610107.0,2144067463.0
20250312,BSE,5528945057.0,1144349587.0,2357316316.0,584086.0,0.0,5529529143.0,37051.0
20250311,SZSE,939441644086.0,80912025971.0,79143827455.0,3915585938.0,20886040.0,943357230024.0,695193226.0
20250311,SSE,965795797513.0,64969051754.0,65140330930.0,8123259995.0,75345126.0,973919057508.0,2135553654.0
20250311,BSE,5447899294.0,1030080306.0,2249102477.0,627752.0,0.0,5448527046.0,41871.0
20250310,SZSE,937655230101.0,81488312106.0,76235693209.0,3890709009.0,23725881.0,941545939110.0,693629508.0
20250310,SSE,965980054878.0,64770222659.0,60460763932.0,7983108068.0,59036256.0,973963162946.0,2101718126.0
20250310,BSE,5336002093.0,1125651519.0,2377379495.0,723204.0,12439.0,5336725297.0,49190.0
20250307,SZSE,932447715416.0,99979445814.0,105806738176.0,3845059410.0,16558758.0,936292774826.0,687557569.0
20250307,SSE,961683902616.0,76875430813.0,80507489544.0,7921937248.0,45528841.0,969605839864.0,2085616340.0
20250307,BSE,5126758372.0,1125321899.0,2364922704.0,574573.0,0.0,5127332945.0,36751.0
20250306,SZSE,938291066458.0,115210005269.0,104199435762.0,3900949945.0,49208381.0,942192016403.0,692697260.0
20250306,SSE,965326732669.0,86595311696.0,80661434991.0,7975582960.0,60520999.0,973302315629.0,2096030579.0
20250306,BSE,5191289710.0,1412031664.0,2639382866.0,654660.0,0.0,5191944370.0,44151.0
20250305,SZSE,927311849395.0,77487414162.0,74595982594.0,3794704766.0,18321925.0,931106554161.0,662597053.0
20250305,SSE,959407691107.0,60649947203.0,60341774837.0,7823930326.0,71588436.0,967231621433.0,2102211189.0
20250305,BSE,4996449667.0,1429364936.0,2667200033.0,965474.0,16000.0,4997415141.0,67451.0
20250304,SZSE,924428815298.0,72875386018.0,70602506887.0,3748883768.0,16963360.0,928177699066.0,658626892.0
20250304,SSE,959104687354.0,60144452545.0,60742349223.0,7616965846.0,89249926.0,966721653200.0,2061753354.0
20250304,BSE,4755053025.0,1136812989.0,2350802597.0,799054.0,28366.0,4755852079.0,54051.0
20250303,SZSE,922017044841.0,80360456268.0,79934899879.0,3754336080.0,28422090.0,925771380921.0,665266307.0
20250303,SSE,959710302382.0,65691075979.0,66882577924.0,7467808538.0,59117176.0,967178110920.0,2027086840.0
20250303,BSE,4649020745.0,1082199465.0,2291980828.0,661550.0,5800.0,4649682295.0,27685.0
20250228,SZSE,921735951612.0,90555660060.0,100980283080.0,3663381830.0,23104005.0,925399333442.0,654775083.0
20250228,SSE,960907206926.0,78168903895.0,85152875080.0,7437464582.0,46641713.0,968344671508.0,2023839235.0
20250228,BSE,4526768471.0,870967493.0,2104043473.0,588863.0,8300.0,4527357334.0,30185.0
20250227,SZSE,932433003779.0,111953613736.0,109701409254.0,3855875536.0,18184855.0,936288879315.0,657451007.0
20250227,SSE,967908224325.0,89205904643.0,89558735478.0,7819874428.0,84548182.0,975728098753.0,2077603268.0
20250227,BSE,4686824214.0,1049654683.0,2289071711.0,727084.0,1000.0,4687551298.0,39385.0
20250226,SZSE,930242067080.0,112582203020.0,106952018833.0,3893094338.0,29521716.0,934135161418.0,660381853.0
20250226,SSE,968281688463.0,90069928898.0,85635888021.0,7791601017.0,72017426.0,976073289480.0,2050384130.0
20250226,BSE,4641585258.0,892558070.0,2144207911.0,863563.0,6584.0,4642448821.0,52185.0
20250225,SZSE,924628492439.0,109057882533.0,105444096661.0,3795813568.0,31826461.0,928424306007.0,652244368.0
20250225,SSE,963879747065.0,84655361497.0,81575264260.0,7630163667.0,78791386.0,971509910732.0,2077965126.0
20250225,BSE,4652476949.0,854275131.0,2134490282.0,813429.0,15516.0,4653290378.0,45601.0
20250224,SZSE,921025749877.0,122521834591.0,114797411102.0,3817210674.0,28002190.0,924842960551.0,637741537.0
20250224,SSE,960817195447.0,94179878950.0,90050981296.0,7696499601.0,79720776.0,968513695048.0,2064441396.0
20250224,BSE,4596790597.0,1074638424.0,2371552153.0,761785.0,46498.0,4597552382.0,62085.0
20250221,SZSE,913323986104.0,130494467250.0,127789689949.0,3754991237.0,24213960.0,917078977341.0,629908076.0
20250221,SSE,956706096115.0,104987584876.0,101552002911.0,7577570831.0,60691479.0,964283666946.0,2028791842.0
20250221,BSE,4479716643.0,1199152805.0,2491613760.0,399470.0,4002.0,4480116113.0,17187.0
20250220,SZSE,910649625103.0,96423670295.0,92603031426.0,3668163778.0,55617640.0,914317788881.0,630213654.0
20250220,SSE,953302647173.0,76570049568.0,73654603674.0,7511526974.0,115549105.0,960814174147.0,2046698481.0
20250220,BSE,4397204102.0,978543223.0,2260960585.0,505929.0,11398.0,4397710031.0,26083.0
20250219,SZSE,906858057966.0,95458223764.0,90445499671.0,3545545689.0,21172293.0,910403603655.0,594641492.0
20250219,SSE,950398196565.0,79824948727.0,74840681292.0,7335347322.0,72472768.0,957733543887.0,1980436091.0
20250219,BSE,4295923321.0,789271710.0,2070753462.0,450186.0,4532.0,4296373507.0,17885.0
20250218,SZSE,901854420517.0,95135697049.0,98260382372.0,3526785183.0,22049307.0,905381205700.0,621127778.0
20250218,SSE,945424585208.0,75862934907.0,79589045212.0,7260409386.0,60056270.0,952684994594.0,1975476398.0
20250218,BSE,4158293544.0,653449084.0,1995511821.0,600449.0,8938.0,4158893993.0,61954.0
20250217,SZSE,905015767143.0,112489004453.0,102893805700.0,3647917814.0,47992610.0,908663684957.0,633413365.0
20250217,SSE,949158718589.0,88249804088.0,80430807286.0,7548763546.0,108670415.0,956707482135.0,2039058162.0
20250217,BSE,4231862834.0,807218771.0,881482688.0,734580.0,47289.0,4232597414.0,67516.0
20250214,SZSE,896691318624.0,94018369299.0,94183471409.0,3572724110.0,21560578.0,900264042734.0,604433595.0
20250214,SSE,941352939939.0,76358902828.0,75580393474.0,7370919487.0,49654461.0,948723859426.0,1975752708.0
